Restaurant,Madrid,,bar-restaurante-kausachun,True,"C. de Teruel, 9",28020,Madrid,Spain,-3.7022461,40.4517608,5,0,19,Excellent,7,True,Bar Restaurante kausachun,16,0,13,19,9.6,9.5,7.9,Peruvian
Restaurant,Madrid,,truly-pasta,True,"C. de Ibiza, 8",28009,Madrid,Spain,-3.677707899999999,40.4181296,6,0,8,Fabulous,35,True,Truly Pasta,17,0,25,47,8.9,9.1,7.9,Italian
Restaurant,Madrid,,guido-s-nation-pasta-pizza,True,"C. de Rodr�guez San Pedro, 64",28015,Madrid,Spain,-3.7149922,40.43201930000001,5,1,23,Excellent,6,True,Guido's Nation Pasta & Pizza,20,0,104,233,9.5,9.7,9.2,American
Restaurant,Madrid,,1407-madrid-restaurante,True,"C. de Gaztambide, 64",28015,Madrid,Spain,-3.7151259,40.4388407,5,0,36,Fabulous,9,True,1407 Madrid Restaurante,25,0,194,531,9.2,8.8,8.5,Fusion
Restaurant,Madrid,,atipico,True,"C. de Ferraz, 9",28008,Madrid,Spain,-3.717371299999999,40.4259806,5,1,12,Fabulous,25,True,At�pico,30,0,118,336,8.9,9.2,8.8,Fusion
Restaurant,Madrid,,fisher-s-madrid,True,"C. de Vel�zquez, 41",28001,Madrid,Spain,-3.6841743,40.4268198,6,8,272,Fabulous,18,True,Fisher's Madrid,40,0,187,728,9,8.7,8.9,Mediterranean
Restaurant,Madrid,,can-bonet-madrid,True,"Av. de Men�ndez Pelayo, 15 local 1",28009,Madrid,Spain,-3.678923,40.4200517,7,2,19,Excellent,42,True,Can Bonet Madrid,27,0,922,2271,9.4,9.4,9.3,Mediterranean
Restaurant,Madrid,,indian-accent-madrid,True,"C. de Colmenares, 5",28004,Madrid,Spain,-3.6968782,40.420508,6,0,60,Excellent,17,True,Indian Accent Madrid,17,0,1637,3362,9.6,9.6,8.9,Indian
Restaurant,Madrid,,lab84-malasana,True,"Calle de la Puebla, 9",28004,Madrid,Spain,-3.7031415,40.4221258,4,1,59,Excellent,11,True,Lab84 Malasa�a,15,0,472,1265,9.5,9.4,8.9,Italian
Restaurant,Madrid,,tony-roma-s-silvano,True,"Calle de Silvano, 92",28043,Madrid,Spain,-3.6378318,40.4624843,6,3,180,Fabulous,21,True,Tony Roma�s - Silvano,18,0,967,3427,8.9,9,8.8,American
